







关于作者,#genre#
IPTV芒果热播,http://www.yao87.com:4022/udp/239.76.252.194:9000
IPTV芒果热播,http://www.yao87.com:4022/udp/239.76.245.215:1234
IPTV芒果热播,http://www.yao87.com:4022/udp/239.76.245.194:1234
IPTV芒果乐搜,http://www.yao87.com:4022/udp/239.76.245.200:1234
IPTV芒果乐活,http://www.yao87.com:4022/udp/239.76.245.201:1234
IPTV芒果互娱,http://www.yao87.com:4022/udp/239.76.253.126:9000
IPTV芒果好看,http://www.yao87.com:4022/udp/239.76.253.219:9000
IPTV芒果好看,http://www.yao87.com:4022/udp/239.76.246.219:1234
IPTV抗战剧场,http://www.yao87.com:4022/udp/239.76.245.218:1234
IPTV精选热播,http://www.yao87.com:4022/udp/239.76.254.110:9000
IPTV精选热播,http://www.yao87.com:4022/udp/239.76.247.110:1234
IPTV经典剧场,http://www.yao87.com:4022/udp/239.76.245.221:1234
IPTV健康,http://www.yao87.com:4022/udp/239.76.253.42:9000
IPTV健康,http://www.yao87.com:4022/udp/239.76.246.42:1234
IPTV家庭剧场,http://www.yao87.com:4022/udp/239.76.252.220:9000
IPTV家庭剧场,http://www.yao87.com:4022/udp/239.76.245.220:1234
IPTV故事,http://www.yao87.com:4022/udp/239.76.253.41:9000
IPTV故事,http://www.yao87.com:4022/udp/239.76.246.41:1234
IPTV古装剧场,http://www.yao87.com:4022/udp/239.76.252.219:9000
IPTV古装剧场,http://www.yao87.com:4022/udp/239.76.245.219:1234
IPTV搞笑动画,http://www.yao87.com:4022/udp/239.76.247.207:1234
IPTV高清院线,http://www.yao87.com:4022/udp/239.76.252.217:9000
IPTV高清院线,http://www.yao87.com:4022/udp/239.76.245.217:1234
IPTV电竞,http://www.yao87.com:4022/udp/239.76.252.214:9000
IPTV电竞,http://www.yao87.com:4022/udp/239.76.252.136:9000
IPTV电竞,http://www.yao87.com:4022/udp/239.76.245.214:1234
IPTV电竞,http://www.yao87.com:4022/udp/239.76.245.136:1234
IPTV4K,http://www.yao87.com:4022/udp/239.76.252.35:9000
IPTV4K,http://www.yao87.com:4022/udp/239.76.245.35:1234
LDETV,http://www.yao87.com:4022/udp/239.76.255.20:9000
LDETV,http://www.yao87.com:4022/udp/239.76.248.20:1234

全球频道,#genre# 





TVB 翡翠台,P2p://147.135.39.171:9906/659ad8a2000d34621fa351dc7e476ef7
TVB 翡翠台,P2p://147.135.39.171:9906/65a4e8350007683646f034780a032936
TVB 华丽台,P2p://generationnexxxt.com:19806/0485c5b3e68c43268b39c8e68b0e6244
TVB 明珠台,P2p://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9
TVB 无线新闻,P2p://147.135.39.171:9906/65ab4a55000e0bf85fdf91767a57713b
TVB 无线新闻,P2p://147.135.39.171:9906/65af205400009f3c6edb7a235cfa4c88
TVB 无线财经,P2p://generationnexxxt.com:19806/65b212f60006eae40fdd362b7ad67084
TVB 娱乐新闻,P2p://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVB J2,P2p://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
TVB 星河,P2p://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
TVB 粤语片,P2p://generationnexxxt.com:19806/3a44c9c92439443494b8ecff6fdb2336
TVB 亚洲剧,P2p://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
TVB 功夫台,P2p://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
TVB 戏曲台,P2p://generationnexxxt.com:19806/4c3b3c3a6c8849c3aa0fc9938859e134
TVB 千禧经典,P2p://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
TVB 黄金翡翠,P2p://generationnexxxt.com:19806/864714d6ebe847edaa948e9104107f12
MyTV SUPER,P2p://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
Now新闻台,P2p://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d
Now财经台,P2p://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e
ViuTV,P2p://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b
ViuTVsix,P2p://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6
RHK 31,P2p://generationnexxxt.com:19806/e4b56cb972e940ee8be694602294d242
RHK 32,P2p://generationnexxxt.com:19806/9c0a161f9c59476584fe4d8effc125b6
HOY TV,P2p://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff
HOY资讯台,P2p://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
有线18台,P2p://generationnexxxt.com:19806/8bf8f53c61944785b13817297101af20
HKC 18,P2p://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
澳门,P2p://generationnexxxt.com:19806/f9ba8df6f9ed45789e882211735e6414
澳门莲花,P2p://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b
香港国际财经,P2p://generationnexxxt.com:19806/6aa47af091b54d618d1513b1bc23b0b9



民视,P2p://generationnexxxt.com:19806/7b662823ed634f1fad66ab442b177118
民视,P2p://generationnexxxt.com:19806/07d108fdb6f543de8226d05f281225e2
民视新闻,P2p://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf
民视新闻,P2p://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf
民视第一,P2p://generationnexxxt.com:19806/b97979cec8d74feebc370f3470cc06c6
民视台湾,P2p://generationnexxxt.com:19806/192bd12842624eb39e2f6b86eeacdca8
台视,P2p://generationnexxxt.com:19806/9868c18e3c0940cd8aa003d9ae54f862
台视,P2p://generationnexxxt.com:19806/3c20d4387ec845149b2ded5f28805f18
台视综合,P2p://generationnexxxt.com:19806/6593a4d5000dedcb98fef0154abd184d
台视新闻,P2p://generationnexxxt.com:19806/9817b59742464113bd5656fcc7dced84
台视财经,P2p://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
台视新闻,P2p://generationnexxxt.com:19806/9817b59742464113bd5656fcc7dced84
台视财经,P2p://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
中视,P2p://generationnexxxt.com:19806/27826c4ed7234c0d8759bc7fe6786a18
中视,P2p://generationnexxxt.com:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
中视新闻,P2p://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4
中视新闻,P2p://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4
中视经典,P2p://generationnexxxt.com:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视菁采,P2p://generationnexxxt.com:19806/ae5e01a7bc294327b88f65aa5d38217c
公视,P2p://generationnexxxt.com:19806/5bc9388122b840f1abd2ff73c85049a6
公视台语,P2p://generationnexxxt.com:19806/6593a0f40009baf898efc82314242462
华视,P2p://generationnexxxt.com:19806/761bc3c0662247d18b0db4da8070b7f4
华视新闻,P2p://generationnexxxt.com:19806/ebe8db2daafa47768f37bcae17bfe299
华视,P2p://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
华视新闻,P2p://generationnexxxt.com:19806/ebe8db2daafa47768f37bcae17bfe299
原住民电视,P2p://generationnexxxt.com:19806/cb5b7549e3604100a605ca17c82808f5
客家电视台,P2p://generationnexxxt.com:19806/eafabb6e7c30439b8ecd35ad40a46a96

寰宇新闻,P2p://generationnexxxt.com:19806/a265fb55774a4554bc2db19b16f53be6
寰宇台湾台,P2p://generationnexxxt.com:19806/65b21a80000977cd0ffaa9e72e6218af
年代新闻,P2p://generationnexxxt.com:19806/95f67e884d88463e907c301d05fa68b7
镜新闻,P2p://generationnexxxt.com:19806/668a0abb880a496d8f57fad2f580566b

八大优频道,P2p://generationnexxxt.com:19806/7abaa68442ce4ed7ad7c9772fb46eda9
八大第一,P2p://generationnexxxt.com:19806/270abff66f5e496fb9c100a0dbca3fe6
八大综合,P2p://generationnexxxt.com:19806/6c18a737c1394e59ae5072935d630f40
八大戏剧,P2p://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
八大娱乐,P2p://generationnexxxt.com:19806/cea44ead76804413bd48caf76c5c2749
八大戏剧,P2p://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83

中天综合,P2p://generationnexxxt.com:19806/65b21a81000274a20ffaac0a0c7b0000
中天娱乐,P2p://generationnexxxt.com:19806/6932151dd5a74b759a053f78a719fbf3
中天新闻,P2p://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e
中天亚洲,P2p://generationnexxxt.com:19806/7c932e1429374b358b547a75ebba7ca8

东森新闻,P2p://generationnexxxt.com:19806/e1a899eded4d48578084c61957fb8c2b
东森财经新闻,P2p://generationnexxxt.com:19806/6596322e000d4091a2f7138e424b32c5
东森新闻,P2p://generationnexxxt.com:19806/35983e2efd5c44bf84bfb2977bbbc96d
东森幼幼,P2p://generationnexxxt.com:19806/baa16215e2224e399f6dc71eb3576ed4
东森综合,P2p://generationnexxxt.com:19806/a05a4d8b51f54013925315261a2c6aa9
东森超视,P2p://generationnexxxt.com:19806/5121f16c4b634c1683e9444aa68494b6
东森购物,P2p://generationnexxxt.com:19806/eccc79da1c0a4b54b49a71277e1534a0
东森购物,P2p://generationnexxxt.com:19806/71a90a7da65142e795b97def2400e1fb
东森亚洲,P2p://generationnexxxt.com:19806/8a43d9cb067b47aaa8fd5f550930be0c
东森电影,P2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
东森洋片,P2p://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
东森戏剧,P2p://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce

三立iNEWS,P2p://generationnexxxt.com:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
三立综合,P2p://generationnexxxt.com:19806/792a7263dd7b4c7484512d07f3c21083
三立新闻,P2p://generationnexxxt.com:19806/9388262af2604cc798800736d070d39e
三立戏剧,P2p://generationnexxxt.com:19806/7a5b874b630d457bb5997a2fe4690550
三立台湾,P2p://generationnexxxt.com:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立都会,P2p://generationnexxxt.com:19806/7a36f98eee8e48a48ea64a1359083c8a
三立台湾,P2p://generationnexxxt.com:19806/7554a57ea53f4c10ae4e219ac2d374c4

纬来综合,P2p://generationnexxxt.com:19806/d40310ae8bba42569d3d90b4cf7d9928
纬来精采,P2p://generationnexxxt.com:19806/1db14fe8aad841b4b28eca2b136e7206
纬来戏剧,P2p://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
纬来电影,P2p://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
纬来育乐,P2p://generationnexxxt.com:19806/78b57c4d9e644fafafe01588c43b4787
纬来体育,P2p://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a
纬来日本,P2p://generationnexxxt.com:19806/5f9d37ba1fc04a04aaec6979908294a2


龙华戏剧,P2p://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
龙华电影,P2p://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
龙华偶像,P2p://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8

靖天资讯,P2p://generationnexxxt.com:19806/5c9d432112fd4d4e92263a34415293fa
靖天综合,P2p://generationnexxxt.com:19806/ed2e3f294dcc40c1b72aba372fbed64d
靖天育乐,P2p://generationnexxxt.com:19806/d67fd6c2e7c44e17b9e86d9073f2930e
靖天欢乐,P2p://generationnexxxt.com:19806/439163cf3469473b8ffd582b687991be
靖天戏剧,P2p://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖天日本,P2p://generationnexxxt.com:19806/c88dcc9ddf6747b991fc1a0db939147d
靖天映画,P2p://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天电影,P2p://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
靖天国际,P2p://generationnexxxt.com:19806/12d39bada24843588ad72a3175b785a2
靖天卡通,P2p://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969

靖洋戏剧,P2p://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
靖洋卡通,P2p://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
靖洋戏剧,P2p://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6


壹综合,P2p://generationnexxxt.com:19806/617d6cf150574cb485ee07aea57262fd
壹新闻,P2p://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae
壹电影,P2p://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352

TVBS HD,P2p://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
TVBS新闻,P2p://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
TVBS精采,P2p://generationnexxxt.com:19806/2089afbec2474359add275658522922f
TVBS欢乐,P2p://generationnexxxt.com:19806/569aec3edbbc4267bd6f829b3d495d5a
TVBS新闻,P2p://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
TVBS亚洲,P2p://generationnexxxt.com:19806/5459e179cc3b4ea49e5b6ed6a4f298c9

Channel [V],P2p://generationnexxxt.com:19806/65938874000d6c7c9890150e746d4c5b
MTV,P2p://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
ELTA影剧台,P2p://generationnexxxt.com:19806/65b2176e0008ea530feeab784c543898
ELTA体育1,P2p://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
ELTA体育1,P2p://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
ELTA体育2,P2p://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
ELTA体育3,P2p://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
ELTA体育4,P2p://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d

非凡新闻,P2p://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb
非凡商业,P2p://generationnexxxt.com:19806/0c1ba96949414628ae64fc70c3354e7b

EYE TV旅游,P2p://generationnexxxt.com:19806/2d426994acef44deb401aa8a4cd5a92e
EYE TV戏剧,P2p://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89

天映频道,P2p://generationnexxxt.com:19806/f7581adcfa1e4eaa88b4d1206f3abe61
天映经典,P2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200

龙祥电影,P2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
好莱坞电影,P2p://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
美亚电影,P2p://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
美亚电影(粤语),P2p://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
AMC最爱电影,P2p://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
采昌影剧,P2p://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
影迷数位电影,P2p://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
CatchPlay电影,P2p://generationnexxxt.com:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
CinemaWorld,P2p://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
tvN Movies HD,P2p://generationnexxxt.com:19806/c6e40b3dec3344909fc0ca9378a7f4c7
AXN,P2p://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
CINEMAX,P2p://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
HBO,P2p://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
HBO Family,P2p://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
HBO强档巨献,P2p://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,P2p://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
Thrill,P2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
NBA,P2p://generationnexxxt.com:19806/65159b8e000aa81c3e3cd2861b6b31f1
Smart知识台,P2p://generationnexxxt.com:19806/65939c760002de7398de3a2e3f1b051b
WARNER TV,P2p://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
私人影院,P2p://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
龙祥电影,P2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
BOO,P2p://generationnexxxt.com:19806/72791d5b2d0847bdbd28aaee41af5537
Thrill,P2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
HITS Movies,P2p://generationnexxxt.com:19806/72b44f288c8c4c5baa031ec11d9e0e35
i-Fun动漫台,P2p://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f


ETtoday综合,P2p://generationnexxxt.com:19806/8e1b32241c9d4d079a2df7dc99adb312
韩国娱乐台,P2p://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14
达文西频道,P2p://generationnexxxt.com:19806/65939a080006919098d4bd6914a733d2

高点综合,P2p://generationnexxxt.com:19806/462775e2153243fc92adec0793c638d0
霹雳台湾,P2p://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
MOMO综合,P2p://generationnexxxt.com:19806/659391fc000353d298b54dbe4b486dab
JET综合,P2p://generationnexxxt.com:19806/cbd0c62dcb2a45cfa04f672fb2c49d14
国兴卫视,P2p://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20

Astro AOD HD 311,P2p://generationnexxxt.com:19806/676d5767c17749f8950a81ed8681380a
Astro AEC(备),P2p://generationnexxxt.com:19806/0cd8ffd5742f43f2aba6b6bf8736641d
Astro 欢喜台,P2p://generationnexxxt.com:19806/a2f732d447dc4c0b9e80417490de4e1d
Astro 小太阳,P2p://generationnexxxt.com:19806/b9014d57594d4cfdb87848d4b2610506
Astro 爱奇艺,P2p://generationnexxxt.com:19806/220100b4bf8a42b49b38d1152cf9ab84


NHK新闻资讯台,P2p://generationnexxxt.com:19806/c2da55d84a72418c8f1876c25ec97a1d
BBC World News,P2p://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
CNBC,P2p://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
Bloomberg TV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
CNA,P2p://generationnexxxt.com:19806/52b67f21b37b4764a87c33dd46844fdb

BBC Lifestyle,P2p://generationnexxxt.com:19806/178e533979bb4ec3af9190ca475f23ef
Lifetime,P2p://generationnexxxt.com:19806/112b06172cdf41cbb6990e64d30cab0c
大爱,P2p://generationnexxxt.com:19806/e89ec8c592484d88bc001e8d8a6c9e31
HGTV居家乐活频道,P2p://generationnexxxt.com:19806/84613e96237545769558cc572e6d1ab0
Love Nature,P2p://generationnexxxt.com:19806/574be1e2e0054216abe436413ea4221a
美食星球,P2p://generationnexxxt.com:19806/1baaeb6967434fee9bf4412904e573b0
亚洲美食频道,P2p://generationnexxxt.com:19806/5b787bd078c84a3caa09c3665c66dc50
好消息,P2p://generationnexxxt.com:19806/febf2282369d409d92d68514b72fc433
亚洲旅游台,P2p://generationnexxxt.com:19806/259c24cb79ce4b5db1fb1e1b894c517e
好消息2台,P2p://generationnexxxt.com:19806/2b9f20946a6147dfba8f92373fbafee5
探索频道,P2p://generationnexxxt.com:19806/9f2e92df32b34a569ad7e6818f4732fb
TLC旅游生活,P2p://generationnexxxt.com:19806/621ca70412034f5eb919c1ec03679804
动物星球,P2p://generationnexxxt.com:19806/5b41e724ea8e4e7eb92e3dac95589165
ROCK Extreme,P2p://generationnexxxt.com:19806/fc56480dab3541a6a99d66c3d2048526
CN卡通频道,P2p://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
NHK新闻资讯台,P2p://generationnexxxt.com:19806/c2da55d84a72418c8f1876c25ec97a1d
Smart知识台,P2p://generationnexxxt.com:19806/65939c760002de7398de3a2e3f1b051b
MOMO亲子台,P2p://generationnexxxt.com:19806/2f2d9ad70ce7410aa99f2b9fa1753dd4
WARNER TV,P2p://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
佛卫慈悲台,P2p://generationnexxxt.com:19806/be70c8b5b35c4551b5c7d3c905234e69
BBC World News,P2p://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
CNBC,P2p://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
Bloomberg TV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
HITS,P2p://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
Z频道,P2p://generationnexxxt.com:19806/8789d946039740bda334150ac3138166
Animax,P2p://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
人间卫视,P2p://generationnexxxt.com:19806/6593ab070007d601991721de206b22e9
尼克儿童频道,P2p://generationnexxxt.com:19806/879f28be19bc47df84ad3d5470be58d0
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,P2p://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
公视3台,P2p://generationnexxxt.com:19806/95f2ed538e044aac891abfe6a9ce6ba7
大爱2台,P2p://generationnexxxt.com:19806/2036b83c58e344c782eb154b233c8c77
ELTV生活英语台,P2p://generationnexxxt.com:19806/78c0f08e89a844ef89d6803bce27a827
Nick Jr.,P2p://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
Mezzo Live,P2p://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
CLASSICA 古典乐,P2p://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
TRACE Sport Stars,P2p://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,P2p://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二台,P2p://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯网球台,P2p://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力网,P2p://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
博斯无限台,P2p://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限二台,P2p://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
博斯运动,P2p://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
ELEVEN体育1台,P2p://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
ELEVEN体育2台,P2p://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
智林体育台,P2p://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
博斯运动二台,P2p://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
BBC Earth,P2p://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
Discovery Asia,P2p://generationnexxxt.com:19806/0afefbe6244c42dbac40a3d8abef8d07
Discovery科学频道,P2p://generationnexxxt.com:19806/39e1494bd82c449892c6f92a6c8dc213
DMAX,P2p://generationnexxxt.com:19806/50af7fb4500840e292bcfae4dd50e97f
EVE,P2p://generationnexxxt.com:19806/f21130546932443d98f6ec02aa4ec99a
历史频道,P2p://generationnexxxt.com:19806/e6f506b509c94bacb4a371cdbcbe7719
罪案侦缉频道,P2p://generationnexxxt.com:19806/ef7b4ee3be374092a4a0074a6be41e03
TechStorm,P2p://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602



beIN Sports,P2p://generationnexxxt.com:19806/eefa5931a750470d8a3267932e36c644
TV1,P2p://generationnexxxt.com:19806/a3299ebd988b447992cf982df2ea7562
TV2,P2p://generationnexxxt.com:19806/facbc81537924664aaf429b4e0faec17
TV3,P2p://generationnexxxt.com:19806/6a00a0b3636340a4bc00626fedaa36f6
NTV7,P2p://generationnexxxt.com:19806/7c0bb3dc5b304064809b7b4711d75ccc
八度空间,P2p://generationnexxxt.com:19806/c1351c973d544fd9b9fcf34d36cc3ab1
TV9,P2p://generationnexxxt.com:19806/cd4d90b0f1c84d33ae6ab4ebf09ce61a
Astro Oasis HD,P2p://generationnexxxt.com:19806/ba94a812ece14f4484d550852d736644
Al-Hijrah,P2p://generationnexxxt.com:19806/2bbbb59b7e4c44e1ac91c3a4e9fa222a
SUN TV,P2p://generationnexxxt.com:19806/4bb094b241874180af9f61a56370ce35
KBS World,P2p://generationnexxxt.com:19806/61432c16625e41d3b52570bb136f5054
TVS,P2p://generationnexxxt.com:19806/18061f7a3a814916bebc76d2363b31e9
tvN Movies HD,P2p://generationnexxxt.com:19806/c6e40b3dec3344909fc0ca9378a7f4c7
Astro Awani,P2p://generationnexxxt.com:19806/35b5cce22fc04eb59b09311468ab603a
CGTN,P2p://generationnexxxt.com:19806/a478d869f49148b09b5ad2ddfa73e36b
BBC World News,P2p://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
CNBC,P2p://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
Bloomberg TV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
Astro Ceria,P2p://generationnexxxt.com:19806/65a60c7700089e76e0e3d6806c8b1e66
Boomerang,P2p://generationnexxxt.com:19806/65619d3500003c6967236ef726ef1633
KIX,P2p://generationnexxxt.com:19806/3f7be3ad31504c9fa358e3fe583fac0a
HITS,P2p://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
Astro Arena,P2p://generationnexxxt.com:19806/65b216e7000a7ed40fec9c7d4f4b3c78
Astro SuperSport,P2p://generationnexxxt.com:19806/8f8ad3ee6aa54ccbac64314553dfa1fa
Astro SuperSport 2,P2p://generationnexxxt.com:19806/650d4fca00064e791dd4dbcd16fd08c0
Astro SuperSport 3,P2p://generationnexxxt.com:19806/5b9b9986c20244908be60c3f18a3e435
Astro SuperSport 4,P2p://generationnexxxt.com:19806/c7f1be20958243f68c943016c446501e
beIN Sports 3,P2p://generationnexxxt.com:19806/65a52dc1000d76fbdd7dd8ab186b4afd
WWE,P2p://generationnexxxt.com:19806/32e0838eeab84b3a96297dcceca27f5a
Sky News,P2p://generationnexxxt.com:19806/f023e7189a5541b3a288267608b4836a
八度空间(备),P2p://generationnexxxt.com:19806/34bef24c069e40779fb4b4c827e0051f
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,P2p://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
SPOTV,P2p://generationnexxxt.com:19806/60ad67b765414b32882a24ce6c63808a
Astro AEC,P2p://generationnexxxt.com:19806/77dec61f37164fb4b2d9813821f040b8
Awesome TV,P2p://generationnexxxt.com:19806/3653aa8c401947d4882212e59c54bfba
BOO,P2p://generationnexxxt.com:19806/72791d5b2d0847bdbd28aaee41af5537
ABC Australia,P2p://generationnexxxt.com:19806/65159e6a0003ce6d3e47fc21533740b0
Eurosport HD,P2p://generationnexxxt.com:19806/65159769000b9a153e2ca23c14c042d2
Arena Bola,P2p://generationnexxxt.com:19806/6597c3de0009a0efa91838f96fd623b1
Star Vijay,P2p://generationnexxxt.com:19806/9ae9ad5dd9884ef5b30d006572db2572
Zee Tamil,P2p://generationnexxxt.com:19806/65a60dec0007945de0e9874a4d685350
HITS Movies,P2p://generationnexxxt.com:19806/72b44f288c8c4c5baa031ec11d9e0e35
beIN Sports 2,P2p://generationnexxxt.com:19806/65619d35000372e967236fc35ab64b39
Berita RTM,P2p://generationnexxxt.com:19806/da7e362a8d2e40b3bbe02f430a39fc0e
